Date,Weekly_Sales,Rolling_Mean,Is_Spike,SMI_Hype_Index,SMI_Momentum,SMI_Persistence
2011-09-30,1803,,False,0.0033696132590987082,0.0,0.0033696132590987082
2011-10-07,1924,,False,0.04695626087146835,0.04358664761236964,0.020804272304046568
2011-10-14,1729,1825.5,False,0.16552110886106314,0.1185648479895948,0.0786910069268532
2011-10-21,1846,1791.25,True,0.2859734446002352,0.12045233573917208,0.16160398199620601
2011-10-28,1666,1715.25,False,0.15278880799207117,-0.13318463660816404,0.1580779123945521
2011-11-04,1620,1684.5,False,0.03156100555902003,-0.12122780243305115,0.10747114966033927
2011-11-11,1606,1717.0,False,0.1957624159739335,0.16420141041491348,0.14278765618577696
2011-11-18,1976,1813.25,True,0.482819206356622,0.2870567903826885,0.27880027625411496
2011-11-25,2051,1751.5,True,0.5154470959505053,0.0326278895938833,0.3734590041326711
2011-12-02,1373,1850.75,False,0.3838163901020528,-0.1316307058484525,0.3776019585204238
2011-12-09,2003,1870.25,True,0.5089311528611854,0.12511476275913258,0.4301336362567284
2011-12-16,2054,1963.25,True,0.7328644794968923,0.22393332663570686,0.551225973552794
2011-12-23,2423,2182.0,True,0.7373961166477006,0.0045316371508082876,0.6256940307907566
2011-12-30,2248,2200.0,True,0.5403600806831519,-0.19703603596454866,0.5915604507477147
2012-01-06,2075,2075.5,False,0.18694995582547977,-0.3534101248576721,0.4297162527788207
2012-01-13,1556,1847.25,False,0.034957788488610336,-0.15199216733686943,0.2718128670627365
2012-01-20,1510,1821.0,False,0.180882381932943,0.14592459344433267,0.2354406730108191
2012-01-27,2143,1772.75,True,0.3631024229257239,0.1822200409927809,0.286505372976781
2012-02-03,1882,1893.75,False,0.384380415706221,0.02127799278049708,0.32565539006855704
2012-02-10,2040,1968.25,True,0.45943080769269323,0.07505039198647223,0.37916555711821154
2012-02-17,1808,1780.0,True,0.4510098659576365,-0.008420941735056753,0.4079032806539815
2012-02-24,1390,1611.75,False,0.17149166088363615,-0.2795182050740003,0.3133386327458434
2012-03-02,1209,1434.5,False,0.11276512051992321,-0.05872654036371294,0.23310922785547533
2012-03-09,1331,1244.0,True,0.20337926816522373,0.09061414764530051,0.2212172439793747
2012-03-16,1046,1159.25,False,0.13396958951058235,-0.06940967865464137,0.18631818219185775
2012-03-23,1051,1120.0,False,0.10035095530394181,-0.033618634206640546,0.15193129143669137
2012-03-30,1052,1045.25,True,0.17813632316707734,0.07778536786313553,0.16241330412884575
2012-04-06,1032,1089.0,False,0.196387051689433,0.018250728522355653,0.17600280315308064
2012-04-13,1221,1081.75,True,0.1918316430975156,-0.004555408591917387,0.18233433913085462
2012-04-20,1022,1046.5,False,0.09814241265906515,-0.09368923043845045,0.14865756854213882
2012-04-27,911,986.25,False,0.02575017889499808,-0.07239223376406706,0.09949461268328252
2012-05-04,791,938.75,False,0.10093527640823813,0.07518509751324004,0.10007087817326477
2012-05-11,1031,921.5,True,0.2477062611627744,0.14677098475453626,0.1591250313690686
2012-05-18,953,940.25,True,0.3279411669379517,0.08023490577517733,0.22665148559662185
2012-05-25,986,972.25,True,0.24436807609717015,-0.08357309084078157,0.23373812179684117
2012-06-01,919,969.25,False,0.11774317903096483,-0.12662489706620533,0.18734014469049065
2012-06-08,1019,1066.0,False,0.11379278857929359,-0.00395039045167124,0.1579212022460118
2012-06-15,1340,1013.0,True,0.22452950978014033,0.11073672120084674,0.18456452525966321
2012-06-22,774,1168.25,False,0.28382087302835024,0.05929136324820991,0.22426706436713803
2012-06-29,1540,1406.5,True,0.40122349418387376,0.11740262115552352,0.29504963629383235
2012-07-06,1972,1507.5,True,0.4230693358064546,0.021845841622580853,0.3462575160988813
2012-07-13,1744,1747.0,False,0.2007954779909545,-0.2222738578155001,0.2880727008557106
2012-07-20,1732,1810.5,False,0.1749170935447554,-0.02587838444619911,0.2428104579313285
2012-07-27,1794,1753.75,True,0.43083001110239144,0.255912917557636,0.3180182791997537
2012-08-03,1745,1702.0,True,0.4131738914431374,-0.017656119659254066,0.3560805240971071
2012-08-10,1537,1659.5,False,0.18363844968313991,-0.22953544175999746,0.2871036943315202
2012-08-17,1562,1631.25,False,0.14244326799344395,-0.041195181689695964,0.22923952379628973
2012-08-24,1681,1548.75,True,0.2594191555565321,0.11697588756308816,0.2413113765003867
2012-08-31,1415,1553.0,False,0.17803680716340414,-0.08138234839312797,0.2160015487655937
2012-09-07,1554,1617.25,False,0.18108424185624428,0.003047434692840134,0.2020346260018539
2012-09-14,1819,1644.5,True,0.4699642418921365,0.2888800000358922,0.30920647235796694
2012-09-21,1790,1743.75,True,0.5848541927063834,0.11488995081424691,0.4194655604973335
2012-09-28,1812,1637.75,True,0.4699008028024166,-0.11495338990396681,0.4396396574193667
2012-10-05,1130,1660.75,False,0.3555740008609001,-0.11432680194151651,0.4060133947959801
2012-10-12,1911,1656.25,True,0.44379946175009327,0.0882254608891932,0.42112782157762535
2012-10-19,1772,1417.25,True,0.44166936802682943,-0.0021300937232638373,0.429344440157307
2012-10-26,856,1460.75,False,0.1695119424692021,-0.27215742555762734,0.32541144108206504
2012-11-02,1304,1348.0,False,0.12141850261595429,-0.04809343985324781,0.24381426569562073
2012-11-09,1460,1243.25,True,0.2411682317337585,0.11974972911780422,0.24275585211087583
2012-11-16,1353,1410.5,False,0.25170515128212756,0.01053691954836905,0.2463355717793765
2012-11-23,1525,1362.25,True,0.26077618425761057,0.009071032975483007,0.2521118167706701
2012-11-30,1111,1412.0,False,0.2908708146883806,0.030094630430770042,0.26761541593775434
2012-12-07,1659,1428.75,True,0.3815872130282073,0.0907163983398267,0.3132041347739355
2012-12-14,1420,1385.0,True,0.38621101798028584,0.004623804952078536,0.3424068880564756
2012-12-21,1350,1571.5,False,0.30530443457128914,-0.0809065834089967,0.32756590666240104
2012-12-28,1857,1608.25,True,0.4372982212520394,0.13199378668075024,0.3714588324982564
2013-01-04,1806,1660.75,True,0.4514289227532348,0.014130701501195442,0.40344686860024775
2013-01-11,1630,1718.5,False,0.2958372748357271,-0.15559164791750774,0.3604030310944395
2013-01-18,1581,1483.5,True,0.23453010605749086,-0.06130716877823622,0.31005386107966004
